timestamp,gas_path,temperature,exhaust_temp,oil_temp,intake_temp,engcool_temp,Latitude,Longitude,speed_kmh,acc_mps2,vsp,opmode,enginerpm,fuelrate,engine_torq,engine_power,lambda,pems_co2,pems_co,pems_no2,pems_no,pems_pn
13:47:28,"SAMPLE",16.7,181.2,,18.0,86.0,43.657253,-79.353149,94.8,0.0,13.94,37,1569,0.000576,124,20.33,0.96,5.230,0.00579,0.00000,0.00000,686165864.495351552963
13:47:29,"SAMPLE",16.6,182.7,,18.0,86.0,43.657063,-79.352974,94.8,-0.305555555556,6.9,35,1598,0.000627,158,26.45,0.96,5.686,0.00524,0.00000,0.00000,745036641.067020773888
13:47:30,"SAMPLE",16.7,190.4,,18.0,86.0,43.656879,-79.352768,93.7,0.111111111111,16.53,37,1683,0.000955,122,21.51,0.95,8.669,0.00689,0.00000,0.00000,1071693782.809252619743
13:47:31,"SAMPLE",16.6,195.0,,18.0,86.0,43.656689,-79.352570,94.1,0.0,11.79,35,1538,0.001104,187,30.11,0.95,10.025,0.00626,0.00000,0.00000,2119221832.310971736908
13:47:32,"SAMPLE",16.7,187.3,,18.0,86.0,43.656509,-79.352364,94.1,0.416666666667,21.71,38,2038,0.000500,195,41.53,0.94,4.541,0.00310,0.00000,0.00000,1817919841.778928995132
13:47:33,"SAMPLE",16.6,189.1,,18.0,86.0,43.656330,-79.352150,95.6,-0.277777777778,9.75,35,2438,0.000743,19,4.84,0.94,6.734,0.01330,0.00000,0.00000,5361185447.442770004272
13:47:34,"SAMPLE",16.7,189.2,,18.0,86.0,43.656155,-79.351929,94.6,0.638888888889,31.61,40,1975,0.000700,136,28.22,0.95,6.328,0.02204,0.00000,0.00000,6808595663.342168807983
13:47:35,"SAMPLE",16.6,187.2,,18.0,86.0,43.655975,-79.351715,96.9,0.0833333333333,16.76,37,2000,0.000594,166,34.80,0.96,5.375,0.01674,0.00000,0.00000,5656867365.194458007813
13:47:36,"SAMPLE",16.7,188.4,,18.0,86.0,43.655785,-79.351486,97.2,0.111111111111,15.65,37,1888,0.000685,115,22.77,0.96,6.200,0.01357,0.00000,0.00000,3375527778.449600696564
13:47:37,"SAMPLE",16.6,186.5,,18.0,86.0,43.655602,-79.351280,97.6,0.0555555555556,16.22,37,1790,0.000629,131,24.55,0.95,5.704,0.00854,0.00000,0.00000,2232935535.322191238403
13:47:38,"SAMPLE",16.7,180.6,,18.0,86.0,43.655411,-79.351067,97.8,0.0555555555556,22.15,38,1796,0.000358,174,32.70,0.94,3.246,0.00390,0.00000,0.00000,813839461.992485642433
13:47:39,"SAMPLE",16.8,176.1,,18.0,86.0,43.655224,-79.350853,98.0,0.0833333333333,17.1,37,1838,0.000251,56,10.78,0.94,2.281,0.00248,0.00000,0.00000,464758786.308473110199
13:47:40,"SAMPLE",16.6,170.9,,18.0,86.0,43.655029,-79.350632,98.3,-0.611111111111,1.24,33,1725,0.000241,0,0.00,0.96,2.189,0.00223,0.00000,0.00000,359219809.953233838081
13:47:41,"SAMPLE",16.7,159.7,,18.0,87.0,43.654850,-79.350418,96.1,-0.416666666667,4.19,33,1600,0.000085,58,9.74,0.97,0.771,0.00075,0.00000,0.00000,107571089.443663313985
13:47:42,"SAMPLE",16.6,156.7,,18.0,87.0,43.654667,-79.350212,94.6,-0.388888888889,4.68,33,1563,0.000098,0,0.00,0.98,0.890,0.00084,0.00000,0.00000,79909720.506619110703
13:47:43,"SAMPLE",16.7,155.3,,18.0,87.0,43.654476,-79.350014,93.2,-0.361111111111,5.17,33,1513,0.000093,0,0.00,1.10,0.840,0.00093,0.00000,0.00000,65130104.394050695002
13:47:44,"SAMPLE",16.6,153.3,,18.0,87.0,43.654297,-79.349808,91.9,-0.361111111111,3.98,33,1500,0.000080,0,0.00,1.38,0.722,0.00095,0.00000,0.00000,39949885.331496916711
13:47:45,"SAMPLE",16.7,151.5,,18.0,87.0,43.654114,-79.349632,90.6,-0.361111111111,3.78,33,1460,0.000064,0,0.00,1.79,0.572,0.00081,0.00000,0.00000,29476517.458042781800
13:47:46,"SAMPLE",16.8,150.3,,18.0,86.0,43.653927,-79.349449,89.3,-1.02777777778,-13.91,0,1450,0.000049,0,0.00,2.36,0.439,0.00069,0.00000,0.00000,21554493.500689115375
13:47:47,"SAMPLE",16.7,149.0,,18.0,86.0,43.653744,-79.349289,85.6,-0.833333333333,-8.12,33,1446,0.000035,0,0.00,3.10,0.318,0.00057,0.00000,0.00000,19626422.990555964410
13:47:48,"SAMPLE",16.7,148.2,,18.0,86.0,43.653564,-79.349136,82.6,-1.27777777778,-14.23,0,1394,0.000029,0,0.00,4.07,0.263,0.00052,0.00000,0.00000,21430729.699740707874
13:47:49,"SAMPLE",16.6,147.2,,18.0,86.0,43.653393,-79.348991,78.0,-2.33333333333,-36.23,0,1388,0.000023,0,0.00,5.23,0.205,0.00044,0.00000,0.00000,20045197.107599444687
13:47:50,"SAMPLE",16.7,148.0,,18.0,86.0,43.653240,-79.348869,69.6,-2.5,-38.58,0,1363,0.000019,0,0.00,6.67,0.171,0.00043,0.00000,0.00000,16866280.141737796366
13:47:51,"SAMPLE",16.6,148.2,,18.0,86.0,43.653095,-79.348755,60.6,-1.44444444444,-19.08,0,1350,0.000015,0,0.00,8.54,0.133,0.00037,0.00000,0.00000,11442130.461124107242
13:47:52,"SAMPLE",16.7,146.8,,18.0,85.0,43.652969,-79.348663,55.4,-1.02777777778,-9.23,0,1713,0.000012,0,0.00,10.39,0.109,0.00029,0.00000,0.00000,24861591.267863105983
13:47:53,"SAMPLE",16.6,146.0,,18.0,85.0,43.652847,-79.348587,51.7,-0.416666666667,1.11,22,1538,0.000012,0,0.00,11.88,0.107,0.00030,0.00000,0.00000,167781552.888589590788
13:47:54,"SAMPLE",16.7,150.4,,18.0,85.0,43.652725,-79.348526,50.2,0.472222222222,14.36,27,1398,0.000021,0,0.00,10.74,0.190,0.00012,0.00000,0.00003,1287638766.976396322250
13:47:55,"SAMPLE",16.6,154.1,,18.0,84.0,43.652611,-79.348434,51.9,0.861111111111,25.05,29,1450,0.000044,38,5.83,4.67,0.400,0.00000,0.00000,0.00022,1112758450.482035875320
13:47:56,"SAMPLE",16.7,144.8,,18.0,84.0,43.652504,-79.348335,55.0,-0.361111111111,2.94,22,1431,0.000030,41,6.09,2.40,0.267,0.00000,0.00000,0.00012,1719309943.319885492325
13:47:57,"SAMPLE",16.6,140.1,,18.0,84.0,43.652401,-79.348228,53.7,0.527777777778,16.99,27,1312,0.000048,11,1.48,1.66,0.436,0.00000,0.00000,0.00015,3260577764.582315921783
13:47:58,"SAMPLE",16.8,141.9,,18.0,84.0,43.652287,-79.348114,55.6,-0.944444444444,-10.01,0,1185,0.000115,0,0.00,1.37,1.037,0.00000,0.00000,0.00029,8487438131.795983314514
13:47:59,"SAMPLE",16.6,133.0,,18.0,84.0,43.652180,-79.348000,52.2,-0.555555555556,-4.88,21,1163,0.000069,0,0.00,1.37,0.626,0.00000,0.00000,0.00015,4909299444.368506431580
13:48:00,"SAMPLE",16.7,137.4,,18.0,84.0,43.652065,-79.347916,50.2,-1.19444444444,-13.69,0,1125,0.000077,0,0.00,1.38,0.701,0.00000,0.00000,0.00015,5085656242.127972602844
13:48:01,"SAMPLE",16.7,138.9,,18.0,84.0,43.651962,-79.347824,45.9,-1.88888888889,-18.38,0,1125,0.000084,0,0.00,1.36,0.757,0.00000,0.00000,0.00014,5275231929.218224525452
13:48:02,"SAMPLE",16.7,139.2,,18.0,84.0,43.651875,-79.347748,39.1,-2.22222222222,-17.83,0,1263,0.000074,0,0.00,1.51,0.666,0.00004,0.00000,0.00011,5767011061.108122825623
13:48:03,"SAMPLE",16.7,138.4,,18.0,84.0,43.651798,-79.347694,31.1,-2.25,-14.68,0,1300,0.000058,0,0.00,1.87,0.524,0.00011,0.00000,0.00009,5392713664.150093078613
13:48:04,"SAMPLE",16.7,137.9,,18.0,84.0,43.651741,-79.347649,23.0,-1.80555555556,-9.48,0,1288,0.000059,0,0.00,2.41,0.535,0.00021,0.00000,0.00009,5804052441.156711578369
13:48:05,"SAMPLE",16.7,141.3,,18.0,84.0,43.651711,-79.347618,16.5,-2.0,-6.05,0,1279,0.000043,0,0.00,3.02,0.387,0.00021,0.00000,0.00006,4492410520.939409255981
13:48:06,"SAMPLE",16.6,139.8,,18.0,84.0,43.651684,-79.347595,9.3,-2.58333333333,-6.35,0,1238,0.000039,5,0.70,2.93,0.350,0.00000,0.00000,0.00005,3407998146.692375659943
13:48:07,"SAMPLE",16.7,132.8,,18.0,84.0,43.651676,-79.347580,0.0,0.0,0.0,1,1163,0.000065,9,1.10,2.16,0.587,0.00000,0.00000,0.00008,5146352390.907971382141
13:48:08,"SAMPLE",16.6,130.1,,18.0,84.0,43.651676,-79.347580,0.0,0.0,0.0,1,1050,0.000096,35,3.87,1.61,0.866,0.00000,0.00000,0.00010,7784296381.673912048340
13:48:09,"SAMPLE",16.7,127.3,,18.0,84.0,43.651676,-79.347580,0.0,0.0,0.0,1,763,0.000120,40,3.21,1.32,1.082,0.00000,0.00000,0.00011,9242386484.657812118530
13:48:10,"SAMPLE",16.6,124.1,,18.0,84.0,43.651676,-79.347580,0.0,0.0,0.0,1,765,0.000126,38,3.04,1.16,1.145,0.00000,0.00000,0.00010,8281690822.621126174927
13:48:11,"SAMPLE",16.7,122.5,,18.0,84.0,43.651676,-79.347580,0.0,0.0,0.0,1,750,0.000127,45,3.55,1.08,1.156,0.00000,0.00000,0.00008,6965450415.624464988708
13:48:12,"SAMPLE",16.6,121.2,,18.0,84.0,43.651676,-79.347595,0.0,0.0,0.0,1,725,0.000135,43,3.29,1.04,1.225,0.00000,0.00000,0.00007,5631833364.270096778870
13:48:13,"SAMPLE",16.7,120.0,,18.0,84.0,43.651676,-79.347595,0.0,0.0,0.0,1,725,0.000131,41,3.09,1.02,1.191,0.00000,0.00000,0.00005,4500621891.300612449646
13:48:14,"SAMPLE",16.6,118.8,,18.0,84.0,43.651676,-79.347595,0.0,0.0,0.0,1,700,0.000122,43,3.14,1.00,1.106,0.00000,0.00000,0.00004,2956305842.417951107025
13:48:15,"SAMPLE",16.7,118.6,,18.0,84.0,43.651676,-79.347595,0.0,0.0,0.0,1,700,0.000121,41,2.98,1.00,1.099,0.00000,0.00000,0.00003,2236833183.922966480255
13:48:16,"SAMPLE",16.6,117.7,,18.0,84.0,43.651676,-79.347595,0.0,0.0,0.0,1,700,0.000132,41,3.01,0.99,1.199,0.00000,0.00000,0.00002,1628719661.687836885452
13:48:17,"SAMPLE",16.7,117.0,,18.0,84.0,43.651676,-79.347595,0.0,0.0,0.0,1,688,0.000130,43,3.09,0.98,1.180,0.00000,0.00000,0.00001,1195057371.814742326736
13:48:18,"SAMPLE",16.6,116.4,,18.0,85.0,43.651676,-79.347595,0.0,0.0,0.0,1,700,0.000124,43,3.14,0.98,1.130,0.00000,0.00000,0.00001,749610629.485047936440
13:48:19,"SAMPLE",16.7,116.6,,18.0,85.0,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000122,41,2.91,0.98,1.113,0.00000,0.00000,0.00000,621339178.537206053734
13:48:20,"SAMPLE",16.7,116.9,,18.0,85.0,43.651676,-79.347595,0.0,0.0,0.0,1,688,0.000120,43,3.09,0.97,1.092,0.00000,0.00000,0.00000,439825038.045367658138
13:48:21,"SAMPLE",16.7,116.5,,18.0,85.0,43.651676,-79.347595,0.0,0.0,0.0,1,663,0.000119,41,2.82,0.97,1.081,0.00000,0.00000,0.00000,351692944.788402557373
13:48:22,"SAMPLE",16.8,116.6,,18.8,85.0,43.651676,-79.347595,0.0,0.0,0.0,1,665,0.000120,41,2.86,0.97,1.090,0.00000,0.00000,0.00000,252369802.811280280352
13:48:23,"SAMPLE",16.7,115.9,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000125,43,3.03,0.97,1.135,0.00000,0.00000,0.00000,208135819.540104001760
13:48:24,"SAMPLE",16.8,115.7,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000129,41,2.91,0.97,1.168,0.00000,0.00000,0.00000,172912809.906991779804
13:48:25,"SAMPLE",16.6,116.2,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,677,0.000122,43,3.04,0.97,1.105,0.00000,0.00000,0.00000,135121359.518737018108
13:48:26,"SAMPLE",16.7,115.5,,19.0,86.0,43.651676,-79.347580,0.0,0.0,0.0,1,685,0.000124,43,3.11,0.97,1.131,0.00000,0.00000,0.00000,105637050.122649505734
13:48:27,"SAMPLE",16.6,115.6,,19.0,86.0,43.651676,-79.347580,0.0,0.0,0.0,1,675,0.000116,43,3.06,0.96,1.057,0.00000,0.00000,0.00000,77462730.821715533733
13:48:28,"SAMPLE",16.7,115.0,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000113,43,3.06,0.96,1.028,0.00000,0.00000,0.00000,51977530.162491843104
13:48:29,"SAMPLE",16.6,115.3,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000120,41,2.91,0.96,1.094,0.00000,0.00000,0.00000,42857120.839903868735
13:48:30,"SAMPLE",16.7,114.9,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000115,41,2.91,0.96,1.047,0.00000,0.00000,0.00000,31800825.881786756217
13:48:31,"SAMPLE",16.6,115.0,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,688,0.000117,41,2.96,0.96,1.064,0.00000,0.00000,0.00000,25434079.583595573902
13:48:32,"SAMPLE",16.7,115.0,,19.0,86.0,43.651676,-79.347595,0.0,0.0,0.0,1,685,0.000121,41,2.92,0.96,1.097,0.00000,0.00000,0.00000,18865536.198231715709
13:48:33,"SAMPLE",16.6,114.8,,19.0,86.2,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000119,41,2.87,0.96,1.082,0.00000,0.00000,0.00000,12421073.256082875654
13:48:34,"SAMPLE",16.7,115.3,,19.0,87.0,43.651676,-79.347595,0.0,0.0,0.0,1,675,0.000118,41,2.87,0.96,1.075,0.00000,0.00000,0.00000,6689622.578202239238
13:48:35,"SAMPLE",16.6,115.6,,19.0,87.0,43.651676,-79.347580,0.0,0.0,0.0,1,675,0.000124,43,3.06,0.96,1.123,0.00000,0.00000,0.00000,3645849.847935153171
13:48:36,"SAMPLE",16.7,128.0,,19.0,87.0,43.651676,-79.347580,0.0,0.555555555556,0.0,1,675,0.000177,41,2.87,0.96,1.607,0.00000,0.00000,0.00000,5156634.090534091927
13:48:37,"SAMPLE",16.7,141.8,,19.0,87.0,43.651676,-79.347580,2.0,1.13888888889,0.7,12,713,0.000320,48,3.57,0.96,2.909,0.00000,0.00000,0.00000,13380902.153094153851
13:48:38,"SAMPLE",16.7,150.2,,19.0,87.0,43.651672,-79.347580,6.1,1.08333333333,2.04,12,1038,0.000362,79,8.63,0.96,3.294,0.00014,0.00000,0.00000,27044552.612035039812
13:48:39,"SAMPLE",16.6,155.4,,19.0,87.0,43.651653,-79.347572,10.0,0.972222222222,3.05,13,1301,0.000413,76,10.34,0.96,3.758,0.00031,0.00000,0.00000,34594588.683330781758
13:48:40,"SAMPLE",16.7,159.3,,19.0,87.0,43.651627,-79.347542,13.5,1.44444444444,5.9,13,1525,0.000480,71,11.41,0.95,4.366,0.00047,0.00000,0.00000,46495337.879148654640
13:48:41,"SAMPLE",16.7,157.5,,19.0,87.0,43.651588,-79.347504,18.7,0.777777777778,4.75,13,1580,0.000354,133,22.05,0.95,3.218,0.00070,0.00000,0.00000,22225081.460014827549
13:48:42,"SAMPLE",16.7,156.1,,19.0,87.0,43.651543,-79.347481,21.5,0.555555555556,4.16,13,1850,0.000324,87,16.80,0.95,2.940,0.00087,0.00000,0.00000,12975505.078768689185
13:48:43,"SAMPLE",16.7,152.7,,19.0,86.8,43.651485,-79.347427,23.5,0.111111111111,2.64,12,1375,0.000205,79,11.32,0.95,1.864,0.00057,0.00000,0.00000,2477317.688821248710
13:48:44,"SAMPLE",16.6,152.5,,19.0,86.0,43.651443,-79.347382,23.9,0.0555555555556,2.31,12,1363,0.000268,46,6.51,0.95,2.439,0.00067,0.00000,0.00000,2240509.852698378731
13:48:45,"SAMPLE",16.8,152.2,,19.0,86.0,43.651386,-79.347343,24.1,0.138888888889,2.87,12,1263,0.000283,43,5.68,0.94,2.569,0.00061,0.00000,0.00000,0.000000000000
13:48:46,"SAMPLE",16.6,147.9,,19.0,86.0,43.651333,-79.347290,24.6,-0.666666666667,-3.56,11,1275,0.000134,78,10.42,0.94,1.221,0.00027,0.00000,0.00000,0.000000000000
13:48:47,"SAMPLE",16.7,143.9,,19.0,86.0,43.651283,-79.347252,22.2,-0.722222222222,-1.5,11,1263,0.000118,13,1.73,0.95,1.069,0.00026,0.00000,0.00000,0.000000000000
13:48:48,"SAMPLE",16.6,142.0,,19.0,86.0,43.651237,-79.347214,19.6,-0.805555555556,-0.47,0,1075,0.000129,11,1.22,0.95,1.176,0.00030,0.00000,0.00000,0.000000000000
13:48:49,"SAMPLE",16.7,144.0,,19.0,86.0,43.651196,-79.347198,16.7,-0.777777777778,-0.85,0,1088,0.000171,14,1.54,0.95,1.556,0.00039,0.00000,0.00000,1064235.163913653931
13:48:50,"SAMPLE",16.7,162.3,,19.0,86.0,43.651157,-79.347214,13.9,1.52777777778,7.22,14,1090,0.000796,24,2.78,0.95,7.229,0.00176,0.00000,0.00000,44653095.882829397917
13:48:51,"SAMPLE",16.7,177.4,,19.0,86.0,43.651123,-79.347252,19.4,1.25,8.36,14,1168,0.001229,129,15.82,0.95,11.168,0.00242,0.00000,0.00000,228913497.410295307636
13:48:52,"SAMPLE",16.8,186.2,,19.0,86.0,43.651100,-79.347313,23.9,3.27777777778,22.72,16,1900,0.001581,174,34.69,0.95,14.368,0.00256,0.00000,0.00000,630932686.487620949745
13:48:53,"SAMPLE",16.7,183.7,,19.0,86.0,43.651062,-79.347404,35.7,2.16666666667,24.06,16,2800,0.001199,198,58.14,0.95,10.902,0.00178,0.00000,0.00000,802714270.882691264153
13:48:54,"SAMPLE",16.8,180.4,,20.0,86.0,43.651005,-79.347534,43.5,1.08333333333,15.4,27,3219,0.000994,157,52.83,0.96,9.034,0.00133,0.00000,0.00000,906228055.982731819153
13:48:55,"SAMPLE",16.7,179.6,,20.0,86.0,43.650948,-79.347656,47.4,0.972222222222,16.42,27,2775,0.000980,164,47.79,0.96,8.908,0.00110,0.00000,0.00000,1061076109.175344467163
13:48:56,"SAMPLE",16.7,177.9,,20.0,85.0,43.650875,-79.347809,50.9,1.25,23.52,28,2125,0.000889,192,42.82,0.96,8.076,0.00083,0.00000,0.00000,1026477595.395140528679
13:48:57,"SAMPLE",16.6,176.1,,20.0,85.0,43.650814,-79.347977,55.4,0.138888888889,9.58,25,2025,0.000744,187,39.56,0.95,6.762,0.00059,0.00000,0.00000,925594640.904126048088
13:48:58,"SAMPLE",16.7,174.8,,20.0,85.0,43.650742,-79.348145,55.9,1.25,27.72,29,1825,0.000668,165,31.51,0.95,6.075,0.00056,0.00000,0.00000,817293894.411426305771
13:48:59,"SAMPLE",16.6,172.8,,20.0,85.0,43.650665,-79.348320,60.4,0.444444444444,14.54,27,1802,0.000564,152,28.63,0.95,5.131,0.00021,0.00000,0.00000,636497543.823122382164
13:49:00,"SAMPLE",16.7,156.1,,20.0,85.0,43.650597,-79.348495,62.0,0.0,8.32,24,1688,0.000116,159,28.01,0.96,1.054,0.00000,0.00000,0.00000,121842515.179266214371
13:49:01,"SAMPLE",16.8,149.5,,20.0,85.0,43.650520,-79.348701,62.0,-0.361111111111,-0.83,21,1688,0.000136,0,0.00,0.98,1.235,0.00003,0.00000,0.00000,280804924.472116947174
13:49:02,"SAMPLE",16.6,151.8,,20.0,85.0,43.650436,-79.348877,60.7,-0.25,4.94,23,1288,0.000173,0,0.00,1.02,1.575,0.00018,0.00000,0.00000,740252812.794371604919
13:49:03,"SAMPLE",16.7,162.3,,20.0,86.0,43.650356,-79.349068,59.8,0.583333333333,14.75,27,1163,0.000443,29,3.58,1.04,4.017,0.00046,0.00000,0.00009,3675813916.876426696777
13:49:04,"SAMPLE",16.6,170.7,,20.0,86.0,43.650280,-79.349251,61.9,0.194444444444,9.68,25,1163,0.000678,127,15.51,0.99,6.157,0.00000,0.00000,0.00027,10803679981.809455871582
13:49:05,"SAMPLE",16.7,170.0,,20.0,86.0,43.650204,-79.349442,62.6,0.166666666667,8.36,24,1413,0.000528,175,25.86,0.95,4.800,0.00000,0.00000,0.00021,10857278094.053264617920
13:49:06,"SAMPLE",16.6,166.6,,20.0,86.0,43.650120,-79.349632,63.2,0.25,8.96,24,1625,0.000329,136,23.21,0.95,2.991,0.00000,0.00000,0.00010,5622422895.145094871521
13:49:07,"SAMPLE",16.8,162.1,,20.0,86.2,43.650043,-79.349823,64.1,-0.111111111111,5.67,23,1643,0.000184,97,16.62,0.95,1.670,0.00000,0.00000,0.00003,2358518134.802914619446
13:49:08,"SAMPLE",16.7,159.9,,20.0,87.0,43.649960,-79.350014,63.7,0.166666666667,9.54,25,1391,0.000225,41,5.99,0.95,2.048,0.00000,0.00000,0.00002,1318506021.949470281601
13:49:09,"SAMPLE",16.7,159.9,,20.0,87.0,43.649879,-79.350204,64.3,-0.222222222222,3.72,23,1250,0.000230,57,7.45,0.97,2.092,0.00000,0.00000,0.00000,826459028.005566000938
13:49:10,"SAMPLE",16.6,155.7,,20.0,87.0,43.649788,-79.350395,63.5,-0.444444444444,1.74,22,1200,0.000167,68,8.57,1.04,1.517,0.00022,0.00000,0.00000,429458758.041195213795
13:49:11,"SAMPLE",16.6,143.5,,20.0,87.0,43.649708,-79.350586,61.9,-0.583333333333,2.32,22,1150,0.000083,40,4.78,1.01,0.752,0.00000,0.00000,0.00000,222273997.073533177376
13:49:12,"SAMPLE",16.7,147.1,,20.0,87.0,43.649635,-79.350761,59.8,0.166666666667,6.87,24,1138,0.000187,0,0.00,1.01,1.699,0.00000,0.00000,0.00000,1473125785.843508958817
13:49:13,"SAMPLE",16.6,156.6,,20.0,87.0,43.649559,-79.350937,60.4,0.0555555555556,8.05,24,1150,0.000371,0,0.00,1.07,3.368,0.00000,0.00000,0.00004,2546251077.221606254578
13:49:14,"SAMPLE",16.7,156.7,,20.0,87.0,43.649490,-79.351128,60.6,-0.0555555555556,7.2,24,1213,0.000227,90,11.43,1.06,2.064,0.00000,0.00000,0.00010,9171598069.789077758789
13:49:15,"SAMPLE",16.6,153.9,,20.0,87.0,43.649414,-79.351318,60.4,-0.166666666667,2.37,22,1488,0.000148,52,8.08,1.01,1.341,0.00000,0.00000,0.00008,10832434314.855834960938
13:49:16,"SAMPLE",16.7,151.2,,20.0,87.0,43.649349,-79.351509,59.8,0.111111111111,7.9,24,1451,0.000139,33,4.94,0.98,1.266,0.00000,0.00000,0.00008,12606411206.652675628662
13:49:17,"SAMPLE",16.6,153.7,,20.0,87.0,43.649288,-79.351700,60.2,-0.166666666667,5.31,23,1275,0.000252,33,4.34,0.96,2.289,0.00000,0.00000,0.00013,19169934976.756477355957
13:49:18,"SAMPLE",16.7,157.2,,20.0,87.0,43.649216,-79.351891,59.6,-0.5,-3.21,21,1150,0.000373,50,6.04,0.96,3.390,0.00000,0.00000,0.00014,23561503843.376033782959
13:49:19,"SAMPLE",16.6,146.0,,20.0,87.0,43.649174,-79.352081,57.8,0.722222222222,18.31,28,1150,0.000153,106,12.78,1.03,1.392,0.00002,0.00000,0.00004,6594279342.942231178284
13:49:20,"SAMPLE",16.7,147.6,,20.0,87.0,43.649117,-79.352272,60.4,-0.583333333333,-2.61,21,1285,0.000209,9,1.27,1.01,1.903,0.00000,0.00000,0.00005,6127970034.931046485901
13:49:21,"SAMPLE",16.7,160.7,,20.0,87.0,43.649044,-79.352463,58.3,0.777777777778,19.37,28,1250,0.000546,0,0.00,0.97,4.967,0.00000,0.00000,0.00024,17679945636.138362884521
13:49:22,"SAMPLE",16.7,162.6,,20.0,87.0,43.648975,-79.352669,61.1,0.0,10.15,25,1350,0.000484,157,22.22,0.96,4.400,0.00000,0.00000,0.00023,26668856610.589591979980
13:49:23,"SAMPLE",16.6,163.3,,20.0,87.0,43.648911,-79.352859,61.1,-0.0555555555556,7.26,24,1515,0.000445,82,12.98,0.94,4.047,0.00000,0.00000,0.00020,34852712345.520469665527
13:49:24,"SAMPLE",16.6,156.9,,19.2,87.0,43.648830,-79.353035,60.9,0.166666666667,12.92,27,1525,0.000206,142,22.72,0.94,1.871,0.00000,0.00000,0.00007,15656852574.698066711426
13:49:25,"SAMPLE",16.7,151.9,,19.0,86.0,43.648754,-79.353218,61.5,-0.305555555556,0.1,22,1478,0.000137,42,6.57,0.94,1.246,0.00000,0.00000,0.00004,6203240211.830115318298
13:49:26,"SAMPLE",16.6,144.5,,19.0,86.0,43.648682,-79.353378,60.4,0.194444444444,9.39,25,1237,0.000103,0,0.00,1.00,0.935,0.00004,0.00000,0.00002,2939289063.019251823425
13:49:27,"SAMPLE",16.7,138.0,,20.0,86.0,43.648605,-79.353546,61.1,-0.666666666667,-6.04,21,1175,0.000074,4,0.44,0.97,0.668,0.00000,0.00000,0.00001,988725551.996900081635
13:49:28,"SAMPLE",16.6,136.6,,19.8,86.0,43.648525,-79.353722,58.7,0.25,9.01,25,1100,0.000100,0,0.00,0.97,0.907,0.00000,0.00000,0.00001,777978790.265080809593
13:49:29,"SAMPLE",16.6,135.6,,20.0,86.0,43.648460,-79.353905,59.6,-1.02777777778,-7.89,0,1150,0.000098,0,0.00,1.08,0.885,0.00001,0.00000,0.00001,574740300.964069604874
13:49:30,"SAMPLE",16.7,136.3,,20.0,86.0,43.648403,-79.354080,55.9,-0.361111111111,2.95,22,1150,0.000086,0,0.00,1.36,0.780,0.00014,0.00000,0.00000,462467406.125860869884
13:49:31,"SAMPLE",16.6,138.1,,20.0,86.0,43.648365,-79.354256,54.6,-0.444444444444,1.68,22,1138,0.000062,0,0.00,1.87,0.564,0.00022,0.00000,0.00000,311824019.874507725239
13:49:32,"SAMPLE",16.7,139.5,,20.0,86.0,43.648346,-79.354446,53.0,-0.222222222222,3.94,23,1452,0.000074,0,0.00,2.59,0.668,0.00036,0.00000,0.00000,625720157.868971347809
13:49:33,"SAMPLE",16.6,142.0,,20.0,86.0,43.648365,-79.354630,52.2,-0.305555555556,2.71,22,1788,0.000061,0,0.00,3.18,0.547,0.00024,0.00000,0.00000,1755854647.556796312332
13:49:34,"SAMPLE",16.6,146.5,,20.0,86.0,43.648396,-79.354805,51.1,0.0,6.98,24,1781,0.000133,19,3.45,2.25,1.197,0.00000,0.00000,0.00005,4167884074.368157863617
13:49:35,"SAMPLE",16.6,157.4,,20.0,85.8,43.648453,-79.354973,51.1,0.361111111111,13.02,27,1703,0.000454,31,5.49,1.28,4.116,0.00000,0.00000,0.00020,26464967717.260589599609
13:49:36,"SAMPLE",16.6,163.6,,20.0,85.0,43.648525,-79.355110,52.4,-0.305555555556,2.71,22,1475,0.000730,105,16.29,1.00,6.603,0.01702,0.00000,0.00018,46278544512.381477355957
13:49:37,"SAMPLE",16.6,164.3,,20.0,85.0,43.648621,-79.355247,51.3,1.69444444444,29.07,29,1388,0.000702,174,25.27,0.96,6.305,0.04562,0.00000,0.00005,40638970804.979240417480
13:49:38,"SAMPLE",16.6,145.8,,20.0,84.0,43.648720,-79.355392,57.4,-0.138888888889,4.53,23,1742,0.000111,181,32.95,1.02,0.993,0.00790,0.00000,0.00000,5076727821.521760940552
13:49:39,"SAMPLE",16.6,139.9,,20.0,84.0,43.648830,-79.355515,56.9,-0.0555555555556,3.83,23,1763,0.000083,0,0.00,0.98,0.750,0.00456,0.00000,0.00000,1825786444.520579338074
